"Player","League","Team","Position","Age","Market value","Contract expires","Matches played","Minutes played","Goals","xG","Assists","xA","Birth country","Foot","Height","On loan","Successful defensive actions per 90","Defensive duels per 90","Defensive duels won, %","Aerial duels per 90","Aerial duels won, %","Shots blocked per 90","PAdj Interceptions","Non-penalty goals per 90","xG per 90","Head goals per 90","Shots","Shots per 90","Shots on target, %","Goal conversion, %","Crosses per 90","Accurate crosses, %","Dribbles per 90","Successful dribbles, %","Offensive duels per 90","Offensive duels won, %","Touches in box per 90","Progressive runs per 90","Accelerations per 90","Passes per 90","Accurate passes, %","Forward passes per 90","Accurate forward passes, %","Long passes per 90","Accurate long passes, %","xA per 90","Smart passes per 90","Key passes per 90","Passes to final third per 90","Accurate passes to final third, %","Passes to penalty area per 90","Accurate passes to penalty area, %","Deep completions per 90","Progressive passes per 90","Accurate progressive passes, %","Conceded goals per 90","Shots against per 90","Save rate, %","xG against per 90","Prevented goals","Prevented goals per 90","Exits per 90"
"J. Payne","England 4.","Colchester United","AMF, RCMF","31","450000","2026-06-30","42","3735","8","9.41","9","7.28","England","left","165","no","5.18","5.3","58.64","1.45","25","0.1","2.7","0.12","0.23","0","81","1.95","37.04","9.877","1.47","49.18","2.82","58.97","9.23","43.34","2.07","1.83","0.24","31.3","80.91","8.8","65.48","2.99","54.84","0.18","0.14","0.36","4.67","65.98","2.24","65.59","1.06","5.3","75.45","","","0","0","","",""
"A. Jatta","England 4.","Notts County","CF","27","325000","2027-06-30","40","3728","19","22.26","2","2.62","Gambia","right","192","no","2.73","2.34","52.58","5.34","33.48","0.22","2.37","0.46","0.54","0.1","80","1.93","51.25","23.75","0.12","40","0.65","55.56","6.74","21.51","3.55","0.6","0.05","12.87","82.18","1.26","55.77","0.12","20","0.06","0.07","0.24","0.48","65","0.34","42.86","0.53","0.84","37.14","","","0","0","","",""
"T. Bradbury","England 4.","Cheltenham Town","LCB, LB","27","100000","","39","3724","1","1.71","3","2.14","England","left","190","no","9.28","6.26","66.8","6.98","65.4","0.65","7.21","0.02","0.04","0.02","12","0.29","33.33","8.333","1.09","42.22","0.51","61.9","2.01","40.96","0.6","0.73","0","28.52","68.56","16.43","60.74","6.82","48.23","0.05","0","0.17","7.66","54.89","1.52","34.92","0.29","8.99","66.67","","","0","0","","",""
"M. Clark","England 4.","Gillingham","LB, LWB","30","175000","2026-06-30","40","3697","3","2.11","3","4.05","England","left","179","no","10.22","8.23","59.76","4.5","49.73","0.39","7.43","0.02","0.05","0","21","0.51","33.33","14.286","3.12","38.28","1.14","53.19","3.04","40.8","0.63","0.58","0.05","40.51","70.01","20.86","62.66","10.44","48.95","0.1","0.02","0.24","8.4","56.81","3.53","42.76","0.44","12.54","71.26","","","0","0","","",""
"C. Barrett","England 4.","Walsall","RWB, RB","23","0","2027-06-30","44","3690","0","2.3","9","5.92","England","right","0","no","9.88","8.37","62.97","2.98","44.26","0.22","5.77","0","0.06","0","25","0.61","20","0","3.24","41.35","4.34","52.81","8.68","37.64","1.61","2.73","0.32","22.02","56.81","10.9","50.78","4.49","36.41","0.14","0.17","0.44","4.9","47.26","2.78","52.63","0.54","6.59","70.74","","","0","0","","",""
"B. Thompson","England 4.","Bromley","AMF, RCMF, LCMF","30","275000","","42","3685","6","3.65","1","2.87","England","right","180","no","6.55","4.62","51.85","4.91","54.23","0.24","4.86","0.15","0.09","0.02","53","1.29","28.3","11.321","1.15","48.94","1.64","62.69","4.52","48.65","0.85","0.59","0.07","23.06","69.17","10.26","58.81","4.2","44.77","0.07","0.07","0.12","5.69","57.08","1.76","52.78","0.51","4.57","73.8","","","0","0","","",""
"C. Ripley","England 4.","Swindon Town","GK","33","225000","2027-06-30","37","3678","0","0","0","0.13","England","right","191","no","1.27","0.05","100","0.71","93.1","0","1.92","0","0","0","0","0","0","0","0","0","0","0","0.15","83.33","0","0.02","0","30.02","82.8","19.21","75.54","15.32","68.21","0","0","0.05","7.24","63.51","0.49","15","0.07","11.62","85.26","0.98","3.23","69.7","0.83","-5.92","-0.145","1.44"
"J. Sterry","England 4.","Doncaster Rovers","RB, RWB","30","125000","2027-06-30","41","3676","3","1.91","5","3.04","England","right","180","no","8.03","6.81","60.79","3.94","46.58","0.22","5.66","0.07","0.05","0","35","0.86","22.86","8.571","2.72","40.54","2.13","72.41","5.26","53.02","1.27","1.86","0.32","37.46","73.27","19.61","67.04","6.81","46.76","0.07","0.07","0.37","8.84","59.83","3.55","52.41","1.08","11.73","77.66","","","0","0","","",""
"O. Patrick","England 4.","Tranmere Rovers","LWB, LW","29","150000","2026-06-30","46","3661","11","7.45","4","3.73","England","right","185","no","6.37","5.09","63.77","4.11","43.11","0.07","4.51","0.25","0.18","0","81","1.99","37.04","13.58","2.73","38.74","5.58","48.9","12.02","31.7","2.48","2.9","0.34","29.8","75.08","7.45","59.74","2.56","43.27","0.09","0.12","0.54","2.51","64.71","2.8","57.89","0.93","5.56","71.24","","","0","0","","",""
"J. Lewis","England 4.","AFC Wimbledon","CB, RCB","26","175000","","39","3650","1","2.51","2","0.43","Wales","right","186","no","11.47","7.27","76.95","5.57","62.39","0.42","8.44","0.02","0.06","0.02","14","0.35","7.14","7.143","0.17","57.14","0.15","83.33","1.63","33.33","0.57","0.22","0","37.26","73.33","20.37","62.11","11.84","52.29","0.01","0.05","0.1","9.37","52.37","1.18","35.42","0.25","11.19","67.4","","","0","0","","",""
"G. McEachran","England 4.","Grimsby Town","DMF, RDMF, LDMF","25","250000","2026-06-30","44","3633","2","0.67","0","1.54","England","left","172","no","11.89","9.09","65.12","3.42","41.3","0.17","8.3","0.05","0.02","0","24","0.59","20.83","8.333","0.47","15.79","1.11","55.56","4.66","49.47","0.37","0.67","0.15","37.13","79.85","13.1","63.33","4.01","40.74","0.04","0.2","0.07","5.7","64.35","1.44","34.48","0.5","5.92","59.83","","","0","0","","",""
"G. Kilkenny","England 4.","Swindon Town","DMF, RCMF, LDMF","26","300000","2028-06-30","42","3629","1","1.62","1","1.03","Republic of Ireland","right","175","no","7.56","6.37","68.87","2.73","32.73","0.15","4.92","0.02","0.04","0","39","0.97","15.38","2.564","0.99","22.5","1.34","55.56","5.13","38.16","1.14","0.84","0.1","41.32","82.95","11.71","60.17","4.19","38.46","0.03","0.07","0.07","6.22","65.74","1.44","36.21","0.45","5.51","66.67","","","0","0","","",""
"D. Rose","England 4.","Grimsby Town","CF","32","175000","2027-06-30","45","3622","14","14.69","2","0.4","England","right","173","no","6.36","3.95","60.38","14.51","38.87","0.15","4.43","0.2","0.37","0.07","73","1.81","50.68","19.178","0.65","19.23","1.02","43.9","6.36","32.42","2.11","0.35","0.17","12.35","59.36","4.5","43.09","1.24","38","0.01","0.1","0.07","2.44","41.84","1.09","38.64","0.45","2.06","65.06","","","0","0","","",""
"J. Tomlinson","England 4.","Milton Keynes Dons","LWB","25","200000","2026-06-30","40","3581","5","3.75","1","3.79","England","right","167","no","6.66","5.28","61.43","5.28","51.43","0.15","5.33","0.1","0.09","0","59","1.48","35.59","8.475","3.19","29.92","2.39","58.95","4.95","43.65","1.81","1.41","0.18","37","79.14","9.05","65.83","2.49","43.43","0.1","0.05","0.38","2.81","68.75","2.51","43","0.45","6.38","68.11","","","0","0","","",""
"J. Bolton","England 4.","Fleetwood Town","CB","31","250000","2026-06-30","38","3551","4","4.28","0","0.45","England","right","183","no","8.52","4.84","75.39","9.07","62.85","0.56","6.37","0.1","0.11","0.03","22","0.56","31.82","18.182","0.13","60","0.2","62.5","0.63","32","1.01","0.28","0","36.93","79.96","15.94","63.91","6.74","55.26","0.01","0","0.03","4.38","57.23","0.48","31.58","0.2","7.98","59.68","","","0","0","","",""
"L. Mandeville","England 4.","Chesterfield","RB, RAMF, RCMF","29","0","2028-06-30","44","3551","4","4.8","6","6.55","England","right","180","no","8.11","5.4","64.32","2.51","39.39","0.13","6.87","0.1","0.12","0","42","1.06","40.48","9.524","1.98","42.31","2.28","43.33","6.82","39.03","2.05","1.17","0.13","44.18","83.88","11.13","67.88","4.23","51.5","0.17","0.13","0.43","4.99","60.41","2.61","48.54","0.66","6.89","73.9","","","0","0","","",""
"R. McKenzie","England 4.","Gillingham","RCMF, RDMF, LCMF","27","200000","2027-06-30","39","3541","6","3.38","1","0.85","England","right","184","no","7.62","4.55","59.22","5.29","62.5","0.3","6.62","0.15","0.09","0.03","44","1.12","29.55","13.636","0.94","21.62","0.94","67.57","3.05","37.5","1.3","0.69","0.13","24.6","72.93","9.66","56.05","2.57","45.54","0.02","0.08","0.1","3.81","54.67","1.02","37.5","0.48","4.6","63.54","","","0","0","","",""
"C. Whitely","England 4.","Bromley","AMF, LW, LCMF","34","0","2026-06-30","44","3529","2","2.63","4","4.81","England","right","177","no","7.14","5.76","61.06","3.83","40","0.2","4.44","0.05","0.07","0","39","0.99","23.08","5.128","1.43","42.86","1.58","56.45","5.1","32","1.2","1.02","0.26","23.59","71.68","8.85","54.18","2.93","45.22","0.12","0.15","0.33","3.6","57.45","2.22","55.17","0.82","4.54","69.1","","","0","0","","",""
"A. Dobra","England 4.","Chesterfield","AMF, LAMF, LCMF","24","0","2028-12-30","44","3527","10","12.46","3","3.32","England","right","167","no","6.99","6.58","60.08","1.66","16.92","0.05","4.47","0.26","0.32","0","94","2.4","28.72","10.638","1.15","26.67","6.3","52.63","15.9","42.7","3.52","4.06","1.2","27.97","80.11","8.6","63.5","1.58","38.71","0.08","0.41","0.26","3.6","57.45","1.56","47.54","0.89","3.27","74.22","","","0","0","","",""
"D. Imray","England 4.","Bromley","RWB, RAMF, RB","22","0","2026-05-31","39","3500","1","4.51","5","7.73","England","right","178","yes","8.15","7.2","62.14","2.78","37.04","0.08","4.85","0.03","0.12","0","42","1.08","40.48","2.381","4.47","29.31","6.2","58.09","11.19","49.43","3.03","2.93","0.75","20.91","59.41","6.51","52.17","3.01","49.57","0.2","0.1","0.49","2.31","50","3.14","41.8","0.75","4.35","69.23","","","0","0","","",""
"A. Driscoll-Glennon","England 4.","Newport County","LB, LWB","26","175000","","39","3497","0","0.97","8","5.85","England","left","181","no","9.42","7.57","58.5","2.42","43.62","0.23","6.41","0","0.02","0","14","0.36","42.86","0","2.73","27.36","0.75","44.83","2.06","41.25","0.33","0.95","0.28","36.08","69.12","18.04","59.2","8.49","43.33","0.15","0.1","0.26","7.03","47.25","2.93","33.33","0.36","9.01","63.14","","","0","0","","",""
"H. Smith","England 4.","Swindon Town","CF","30","150000","","39","3496","17","16.06","3","0.84","England","right","196","no","3.19","1.47","56.14","13.59","60.04","0.08","3.49","0.41","0.41","0.15","88","2.27","39.77","19.318","0.23","22.22","0.57","45.45","5.3","32.04","2.7","0.33","0.03","14.42","61.61","4.07","41.77","0.57","59.09","0.02","0.1","0.05","1.47","38.6","1.06","36.59","0.44","1.44","50","","","0","0","","",""
"J. Wright","England 4.","Grimsby Town","GK","27","125000","2026-06-30","35","3491","0","0","0","0","England","right","190","no","1.75","0.05","50","0.39","93.33","0","2.57","0","0","0","0","0","0","0","0","0","0","0","0.1","100","0","0","0","21.81","79.08","12.43","65.15","10.34","59.85","0","0","0","4.87","51.32","0.52","0","0","7.19","79.57","1.26","3.38","62.6","1.1","-6.36","-0.164","1.44"
"T. Sims","England 4.","Harrogate Town","RB, RCB","28","0","2026-11-30","40","3486","2","2.12","3","2.84","England","right","185","no","11.41","7.1","62.55","7.02","56.25","0.57","8.31","0.05","0.05","0.03","13","0.34","38.46","15.385","2.3","32.58","0.77","50","2.63","28.43","0.7","0.7","0.08","30.28","61.72","16.52","51.41","9.24","41.62","0.07","0","0.34","7.49","45.86","3.05","34.75","0.54","9.99","65.63","","","0","0","","",""
"M. Demetriou","England 4.","Crewe Alexandra","CB, LCB","36","75000","2026-06-30","35","3482","2","1.71","1","0.3","England","left","188","no","11.35","4.5","73.56","10.88","62.47","1.5","11.98","0.05","0.04","0.03","14","0.36","28.57","14.286","0.85","39.39","0.1","75","1.06","36.59","0.59","0.49","0.16","44.2","75.79","21.3","61.17","9.15","44.35","0.01","0","0.03","7.19","48.2","1.73","34.33","0.31","10.08","61.28","","","0","0","","",""
"G. Morris","England 4.","Gillingham","GK","42","50000","2026-06-30","36","3475","0","0","0","0","England","right","183","no","2.23","0.08","33.33","0.57","95.45","0","3.14","0","0","0","0","0","0","0","0","0","0.03","0","0.23","77.78","0.03","0","0","22.56","80.6","14.79","72.15","12.56","68.25","0","0.03","0","4.27","69.09","0.1","0","0.03","9.84","81.32","0.93","3.16","70.49","0.93","-0.11","-0.003","1.71"
"N. Canavan","England 4.","Barrow","CB, LCB","35","100000","2026-06-30","36","3472","0","0.78","0","0.05","England","left","193","no","7.67","3.65","72.34","6.07","63.68","0.57","6.37","0","0.02","0","4","0.1","25","0","0.05","50","0","0","0.36","21.43","0.26","0.18","0","28.85","77.81","15.76","64.64","6.64","47.27","0","0","0.03","4.77","47.83","0.26","20","0.08","6.64","66.02","","","0","0","","",""
"J. Day","England 4.","Cheltenham Town","GK","35","100000","2027-06-30","35","3465","0","0","1","0.11","England","left","190","no","1.82","0.1","0","0.49","94.74","0","2.71","0","0","0","0","0","0","0","0","0","0","0","0.08","100","0","0","0","15.66","77.78","12.65","73.51","11.38","70.78","0","0","0.03","6.7","67.44","0.31","0","0","8.65","89.79","1.32","3.82","65.31","1.14","-7.1","-0.184","1.51"
"S. Lavelle","England 4.","Carlisle United","CB, RCB","29","275000","2027-06-30","37","3458","4","2.99","0","0.17","England","right","188","no","8.38","5.99","69.13","6.53","68.13","0.68","5.71","0.1","0.08","0.1","16","0.42","43.75","25","0.08","33.33","0.16","83.33","1.3","38","0.88","0.55","0","40.97","86.34","17.62","77.1","4.37","52.38","0","0.03","0.03","3.9","67.33","0.31","66.67","0.21","7.05","62.36","","","0","0","","",""
"F. Rawson","England 4.","Accrington Stanley","CB, RCB","29","225000","2028-06-30","38","3453","1","2.11","0","0.46","England","right","193","no","8.37","4.51","76.88","10.43","67","0.5","6.6","0.03","0.06","0.03","11","0.29","9.09","9.091","0","0","0.03","0","0.39","13.33","0.47","0","0","18.09","67.58","10.32","55.3","3.75","46.53","0.01","0","0.03","2.35","44.44","0.44","29.41","0.21","5.37","48.54","","","0","0","","",""
"J. Arthurs","England 4.","Bromley","RDMF, RCMF","24","0","2026-06-30","41","3444","4","3.94","1","1.77","England","right","175","no","10.09","6.85","68.7","4.47","52.05","0.65","7.01","0.1","0.1","0.05","29","0.76","24.14","13.793","0.73","39.29","0.81","32.26","3.01","27.83","1.31","0.21","0.03","24.49","73.64","9.9","58.31","3.74","33.57","0.05","0.05","0.1","4.44","54.12","1.1","40.48","0.29","4.31","64.85","","","0","0","","",""
"J. Matt","England 4.","Walsall","CF","36","75000","2026-06-30","46","3413","12","12.16","1","1.1","England","right","186","no","3.96","3.59","56.62","13.32","40.99","0.13","2.51","0.32","0.32","0.13","47","1.24","55.32","25.532","0.4","20","0.82","64.52","10.6","24.38","2.77","0.26","0.03","15.66","72.9","3.38","59.38","0.76","41.38","0.03","0.03","0.16","1.61","55.74","0.53","45","0.42","1.32","68","","","0","0","","",""
"E. Newby","England 4.","Barrow","LWB, LAMF, RAMF","30","200000","2027-06-30","44","3406","3","5.05","8","5.08","England","right","177","no","5.39","4.57","70.52","2.85","39.81","0.08","2.73","0.08","0.13","0","36","0.95","55.56","8.333","3.33","37.3","4.57","57.8","9.33","42.49","2.17","2.83","0.42","30.31","75.76","8.53","63.78","2.4","51.65","0.13","0.18","0.58","2.8","65.09","3.07","53.45","0.82","6.05","70.74","","","0","0","","",""
"D. Crowley","England 4.","Milton Keynes Dons","RCMF, AMF, LCMF","28","750000","2028-06-30","36","3380","4","4.86","6","7.59","England","right","174","no","4.18","3.91","58.5","0.83","16.13","0.13","3.2","0.11","0.13","0","41","1.09","29.27","9.756","3.09","31.9","3.83","56.25","11.58","45.75","1.84","4.21","0.27","66.51","86.35","21.33","77.65","3.36","40.48","0.2","0.8","0.77","10.25","77.66","5.64","43.4","1.86","9.93","82.57","","","0","0","","",""
"C. Norman","England 4.","Tranmere Rovers","RB, RWB","30","225000","2026-06-30","41","3373","3","2.26","2","2.83","England","right","188","no","7.15","6","58.22","7.31","59.12","0.13","4.91","0.08","0.06","0","20","0.53","55","15","3.98","40.27","2.88","63.89","6.62","51.21","1.44","2.05","0.19","31.78","66.75","14.12","56.9","6.35","43.7","0.08","0.03","0.29","6.27","51.06","4.03","49.67","0.72","8.7","73.93","","","0","0","","",""
"B. Crellin","England 4.","Accrington Stanley","GK","25","0","2026-05-31","34","3351","0","0","0","0","England","right","192","no","1.67","0.11","100","0.43","87.5","0","2.15","0","0","0","0","0","0","0","0","0","0","0","0.08","66.67","0","0","0","16.49","78.01","9.96","65.77","8.43","60.19","0","0","0","4.19","61.54","0.19","0","0","6.26","77.25","1.26","2.82","55.24","0.83","-16.23","-0.436","1.24"
"C. Jennings","England 4.","Tranmere Rovers","CF, LCMF, AMF","34","100000","2026-06-30","44","3329","4","6.22","2","3.6","England","right","183","no","6.84","4.84","59.22","9.73","38.89","0.32","5.63","0.11","0.17","0","55","1.49","32.73","7.273","0.54","15","0.7","53.85","6.41","28.69","3.35","0.3","0.05","30.47","76.57","7.87","57.73","2.46","46.15","0.1","0.22","0.38","3.78","50","1.14","47.62","0.97","3.3","60.66","","","0","0","","",""
"S. McLoughlin","England 4.","Newport County","RCMF, RB, LB","29","225000","2026-06-30","36","3297","3","2.53","2","1.91","United States","right","175","no","9.09","6.14","60","3.06","50.89","0.35","7.38","0.03","0.07","0","19","0.52","31.58","15.789","1.56","33.33","1.39","50.98","4.91","49.44","0.41","1.42","0.41","41.98","74.38","18.02","60","8.27","44.55","0.05","0.19","0.22","6.93","52.36","2.62","46.88","0.68","9.66","63.84","","","0","0","","",""
"K. Grant","England 4.","Bromley","RB, LCB, RCB","23","0","2026-05-31","40","3284","2","1.98","2","1.75","England","unknown","0","yes","7.73","5.12","64.17","4.74","61.27","0.49","5.88","0.05","0.05","0.03","22","0.6","31.82","9.091","1.67","29.51","1.59","60.34","3.92","50.35","1.18","1.29","0.16","25.1","66.92","13.02","56.84","5.84","42.25","0.05","0.05","0.11","5.21","53.68","1.97","33.33","0.3","7.51","60.58","","","0","0","","",""
"J. Debrah","England 4.","Port Vale","RCB, CB","25","200000","2026-06-30","35","3276","2","1.63","0","0.37","England","","0","yes","7.64","4.78","78.16","5.69","57","0.41","5.39","0.05","0.04","0.03","11","0.3","45.45","18.182","0.52","63.16","0.41","33.33","1.18","37.21","0.47","0.55","0.11","32.09","80.22","15.82","69.1","7.17","59","0.01","0.03","0","5.03","57.92","0.88","53.13","0.3","8.32","68.32","","","0","0","","",""
